ticker,strategy,regime,trades,win_rate,total_pnl,avg_pnl,pf,max_dd,avg_holding,score
AEP,S2,neutral_mid_vol,2,100.0,4.25,2.125,inf,0.0,8.0,inf
AES,S1,bear_mid_vol,4,25.0,-11.62,-2.905,0.273,15.19,3.5,0.546
AES,S1,neutral_low_vol,2,50.0,-2.62,-1.31,0.57,6.09,7.5,0.806
AES,S1,bull_low_vol,27,33.33,-31.53,-1.168,0.408,31.88,8.0,2.118
AES,S1,neutral_mid_vol,5,80.0,8.23,1.646,5.095,2.01,10.2,11.392
AES,S1,bear_high_vol,11,36.36,16.76,1.524,2.078,9.36,8.2,6.891
AES,S1,bull_mid_vol,18,50.0,43.16,2.398,4.039,8.18,10.8,17.138
AES,S1,bull_high_vol,8,37.5,-7.1,-0.887,0.451,7.6,10.0,1.277
AES,S1,neutral_high_vol,3,33.33,-2.68,-0.893,0.752,5.77,7.3,1.302
AES,S2,bear_mid_vol,4,50.0,-6.91,-1.727,0.573,14.13,4.0,1.146
AES,S2,bear_high_vol,14,64.29,75.79,5.414,16.404,2.65,6.1,61.38
AES,S2,bull_low_vol,60,46.67,-24.46,-0.408,0.751,30.48,5.1,5.82
AES,S2,bull_mid_vol,31,41.94,-53.31,-1.72,0.412,48.97,7.5,2.295
AES,S2,neutral_mid_vol,5,60.0,2.71,0.542,1.261,6.64,10.0,2.82
AES,S2,bull_high_vol,12,50.0,9.66,0.805,1.352,12.55,6.2,4.682
AES,S2,neutral_high_vol,7,42.86,-3.45,-0.493,0.835,15.49,5.4,2.21
AFG,S1,bear_mid_vol,5,0.0,-15.63,-3.126,0.0,14.77,3.2,0.0
AFG,S1,bull_low_vol,49,44.9,16.28,0.332,1.34,18.78,9.4,9.381
AFG,S1,neutral_mid_vol,2,0.0,-1.31,-0.655,0.0,1.31,7.0,0.0
AFG,S1,neutral_low_vol,1,0.0,-1.77,-1.77,0.0,1.77,2.0,0.0
AFG,S1,bear_high_vol,7,57.14,3.91,0.559,1.631,4.88,9.0,4.314
AFG,S1,bull_mid_vol,23,39.13,-0.94,-0.041,0.96,10.42,8.0,4.606
AFG,S1,bull_high_vol,11,45.45,1.27,0.115,1.097,6.84,9.3,3.637
AFG,S1,neutral_high_vol,5,40.0,-24.63,-4.926,0.118,24.3,6.6,0.263
AFG,S2,bear_high_vol,13,53.85,6.6,0.508,1.336,7.1,6.9,4.817
AFG,S2,neutral_low_vol,3,100.0,14.02,4.673,inf,0.0,6.3,inf
AFG,S2,bull_low_vol,32,50.0,2.82,0.088,1.085,9.02,5.9,6.135
AFG,S2,bear_mid_vol,3,100.0,7.26,2.42,inf,0.0,2.3,inf
AFG,S2,neutral_high_vol,5,40.0,-25.23,-5.046,0.234,31.32,8.4,0.524
AFG,S2,bull_mid_vol,20,80.0,36.06,1.803,9.606,2.33,4.8,42.96
AFG,S2,neutral_mid_vol,2,50.0,0.87,0.435,1.426,2.04,7.0,2.017
AFG,S2,bull_high_vol,4,75.0,5.37,1.343,2.157,4.64,5.5,4.315
AFL,S1,bear_mid_vol,3,66.67,25.61,8.537,7.186,4.14,11.3,12.447
AFL,S1,bull_low_vol,38,31.58,-1.38,-0.036,0.968,26.32,7.4,5.969
AFL,S1,neutral_mid_vol,4,25.0,-7.05,-1.763,0.122,6.94,5.2,0.244
AFL,S1,neutral_low_vol,3,66.67,3.83,1.277,4.114,1.23,12.7,7.125
AFL,S1,bear_high_vol,7,71.43,31.22,4.46,14.693,2.03,14.6,38.874
AFL,S1,bull_mid_vol,27,29.63,-13.18,-0.488,0.606,17.17,7.6,3.149
AFL,S1,bull_high_vol,13,61.54,15.81,1.216,2.751,3.17,10.2,9.918
AFL,S1,neutral_high_vol,4,0.0,-24.15,-6.037,0.0,22.53,7.2,0.0
AFL,S2,bear_high_vol,21,52.38,53.59,2.552,2.508,25.21,4.2,11.493
AFL,S2,bear_mid_vol,3,66.67,4.76,1.587,1.939,5.07,3.0,3.358
AFL,S2,neutral_mid_vol,6,33.33,-11.66,-1.943,0.413,18.51,6.0,1.013
AFL,S2,neutral_low_vol,2,50.0,3.03,1.515,3.755,1.1,1.0,5.31
AFL,S2,bull_low_vol,42,54.76,9.5,0.226,1.21,17.05,5.3,7.839
AFL,S2,bull_mid_vol,21,57.14,-5.99,-0.285,0.795,15.64,5.7,3.645
AFL,S2,neutral_high_vol,16,43.75,-27.64,-1.727,0.34,32.91,6.0,1.362
AFL,S2,bull_high_vol,6,83.33,23.48,3.913,74.375,0.32,6.0,182.181
AGCO,S1,bear_high_vol,10,50.0,-2.08,-0.208,0.882,9.15,7.4,2.791
AGCO,S1,bear_mid_vol,6,16.67,-12.22,-2.037,0.404,12.28,5.8,0.99
AGCO,S1,bull_low_vol,39,30.77,-23.76,-0.609,0.652,30.4,7.5,4.073
AGCO,S1,neutral_mid_vol,4,50.0,10.47,2.617,6.949,1.75,11.2,13.898
AGCO,S1,bull_mid_vol,18,22.22,-8.3,-0.461,0.703,13.4,7.8,2.983
AGCO,S1,bull_high_vol,10,30.0,-0.63,-0.063,0.972,20.32,10.0,3.074
AGCO,S1,neutral_high_vol,3,33.33,-6.51,-2.17,0.244,8.44,4.7,0.422
AGCO,S2,bear_high_vol,14,85.71,51.85,3.704,3.871,13.41,7.0,14.484
AGCO,S2,neutral_low_vol,2,100.0,14.57,7.285,inf,0.0,3.0,inf
AGCO,S2,bull_low_vol,52,40.38,-26.27,-0.505,0.709,33.96,5.9,5.112
AGCO,S2,neutral_mid_vol,5,80.0,21.24,4.248,29.703,0.74,8.6,66.417
AGCO,S2,bear_mid_vol,2,100.0,16.06,8.03,inf,0.0,2.5,inf
AGCO,S2,neutral_high_vol,8,50.0,-3.01,-0.376,0.881,15.34,8.8,2.493
AGCO,S2,bull_mid_vol,35,65.71,50.36,1.439,2.278,21.21,5.8,13.478
AGCO,S2,bull_high_vol,9,66.67,13.36,1.484,2.786,3.7,5.0,8.358
AGNC,S1,bear_mid_vol,5,20.0,-5.5,-1.1,0.223,5.58,2.2,0.499
AGNC,S1,neutral_mid_vol,8,50.0,1.44,0.18,1.176,3.69,10.5,3.326
AGNC,S1,bull_low_vol,53,28.3,-31.07,-0.586,0.585,31.42,7.9,4.255
AGNC,S1,neutral_high_vol,2,0.0,-4.29,-2.145,0.0,4.27,9.0,0.0
AGNC,S1,bear_low_vol,1,0.0,-1.4,-1.4,0.0,1.4,2.0,0.0
AGNC,S1,neutral_low_vol,1,100.0,1.21,1.21,inf,0.0,6.0,inf
AGNC,S1,bear_high_vol,8,50.0,9.9,1.237,1.847,11.23,11.5,5.224
AGNC,S1,bull_mid_vol,24,37.5,11.08,0.462,1.576,10.42,10.0,7.723
AGNC,S1,bull_high_vol,10,60.0,8.94,0.894,2.213,5.55,10.8,6.998
AGNC,S2,bear_high_vol,11,63.64,-8.3,-0.755,0.799,29.72,7.5,2.649
AGNC,S2,bull_low_vol,35,40.0,-14.88,-0.425,0.717,30.47,6.0,4.24
AGNC,S2,bear_low_vol,1,100.0,2.13,2.13,inf,0.0,7.0,inf
AGNC,S2,neutral_low_vol,1,100.0,4.7,4.7,inf,0.0,4.0,inf
AGNC,S2,bull_mid_vol,20,50.0,-3.15,-0.157,0.913,11.91,5.7,4.083
AGNC,S2,neutral_high_vol,8,25.0,-10.48,-1.31,0.618,14.29,5.0,1.748
AGNC,S2,neutral_mid_vol,5,60.0,-0.41,-0.082,0.895,3.55,3.8,2.0
AGNC,S2,bull_high_vol,6,66.67,4.77,0.795,2.104,2.27,9.3,5.154
AGNC,S2,bear_mid_vol,1,0.0,-2.69,-2.69,0.0,2.69,4.0,0.0
AGO,S1,bear_high_vol,12,41.67,-28.62,-2.385,0.416,35.4,10.4,1.442
AGO,S1,bear_mid_vol,3,33.33,-6.49,-2.163,0.699,21.39,6.7,1.211
AGO,S1,bull_low_vol,33,45.45,27.4,0.83,1.486,29.32,10.3,8.536
AGO,S1,neutral_mid_vol,3,66.67,0.06,0.02,1.012,4.94,9.7,1.753
AGO,S1,neutral_low_vol,2,0.0,-7.6,-3.8,0.0,7.5,5.0,0.0
AGO,S1,bull_mid_vol,24,54.17,39.58,1.649,2.409,9.99,10.5,11.802
AGO,S1,bull_high_vol,10,30.0,3.8,0.38,1.379,5.56,9.2,4.36
AGO,S1,neutral_high_vol,1,0.0,-7.68,-7.68,0.0,7.68,7.0,0.0
AGO,S2,bear_high_vol,20,60.0,38.37,1.918,1.878,27.8,5.6,8.397
AGO,S2,neutral_mid_vol,7,85.71,20.15,2.879,11.333,1.95,8.1,29.985
AGO,S2,bull_low_vol,66,46.97,-6.98,-0.106,0.935,35.44,6.1,7.594
AGO,S2,bull_mid_vol,24,58.33,-27.7,-1.154,0.546,37.38,6.6,2.675
AGO,S2,neutral_high_vol,9,33.33,-49.6,-5.511,0.108,43.37,8.4,0.324
AGO,S2,bear_mid_vol,2,100.0,14.15,7.075,inf,0.0,2.0,inf
AGO,S2,bear_low_vol,1,100.0,9.18,9.18,inf,0.0,8.0,inf
AGO,S2,neutral_low_vol,2,100.0,13.45,6.725,inf,0.0,3.0,inf
AGO,S2,bull_high_vol,11,63.64,14.89,1.354,2.133,12.74,3.8,7.075
AIG,S1,bear_high_vol,6,66.67,-12.17,-2.028,0.573,24.62,9.0,1.405
AIG,S1,bull_low_vol,47,29.79,-74.78,-1.591,0.265,55.01,6.0,1.817
AIG,S1,neutral_mid_vol,5,0.0,-15.2,-3.04,0.0,14.5,4.0,0.0
AIG,S1,neutral_low_vol,2,50.0,2.8,1.4,3.745,1.02,9.5,5.296
AIG,S1,bull_mid_vol,26,23.08,-23.03,-0.886,0.459,22.05,7.6,2.34
AIG,S1,bull_high_vol,12,33.33,-9.97,-0.831,0.424,11.26,8.2,1.47
AIG,S1,neutral_high_vol,4,25.0,-8.92,-2.23,0.299,11.84,6.0,0.599
AIG,S1,bear_mid_vol,1,0.0,-3.93,-3.93,0.0,3.93,7.0,0.0
AIG,S2,bear_mid_vol,5,40.0,-7.91,-1.582,0.706,21.47,4.8,1.578
AIG,S2,neutral_low_vol,2,0.0,-34.4,-17.2,0.0,32.24,6.5,0.0
AIG,S2,bull_low_vol,48,52.08,-21.15,-0.441,0.747,30.67,7.9,5.174
AIG,S2,neutral_high_vol,8,62.5,-33.91,-4.239,0.25,40.13,7.2,0.706
AIG,S2,bear_high_vol,17,52.94,22.94,1.349,1.753,19.5,5.9,7.228
AIG,S2,bull_mid_vol,22,63.64,30.02,1.365,2.312,11.27,5.0,10.845
AIG,S2,bull_high_vol,15,46.67,3.96,0.264,1.169,15.93,5.6,4.527
AIG,S2,neutral_mid_vol,2,50.0,-2.36,-1.18,0.166,2.83,4.0,0.235
AIT,S1,bear_high_vol,8,37.5,-7.6,-0.95,0.692,19.29,8.0,1.958
AIT,S1,bear_mid_vol,1,100.0,15.61,15.61,inf,0.0,13.0,inf
AIT,S1,bull_low_vol,46,32.61,6.65,0.145,1.089,20.85,9.0,7.385
AIT,S1,neutral_mid_vol,5,20.0,-4.51,-0.902,0.437,5.03,8.8,0.977
AIT,S1,neutral_low_vol,2,100.0,5.06,2.53,inf,0.0,15.0,inf
AIT,S1,bull_mid_vol,22,22.73,-15.15,-0.689,0.513,16.51,7.0,2.407
AIT,S1,bull_high_vol,10,50.0,1.99,0.199,1.168,8.4,6.4,3.692
AIT,S1,neutral_high_vol,2,100.0,4.68,2.34,inf,0.0,12.5,inf
AIT,S2,bear_high_vol,17,70.59,24.75,1.456,2.04,12.94,4.2,8.413
AIT,S2,bear_mid_vol,4,75.0,17.69,4.423,5.997,3.54,3.8,11.994
AIT,S2,neutral_low_vol,2,50.0,3.84,1.92,2.396,2.75,5.5,3.389
AIT,S2,bull_low_vol,53,56.6,67.05,1.265,2.496,16.3,5.5,18.169
AIT,S2,neutral_high_vol,5,60.0,-19.15,-3.83,0.269,24.7,8.0,0.602
AIT,S2,neutral_mid_vol,5,60.0,0.21,0.042,1.021,8.42,7.0,2.283
AIT,S2,bull_mid_vol,26,57.69,25.36,0.975,1.879,8.01,5.3,9.581
AIT,S2,bull_high_vol,13,69.23,22.09,1.699,2.904,9.75,4.6,10.472
AIZ,S1,bear_mid_vol,2,50.0,5.97,2.985,5.738,1.26,6.5,8.115
AIZ,S1,bull_low_vol,45,42.22,13.21,0.294,1.292,13.23,8.3,8.666
AIZ,S1,bull_high_vol,9,55.56,18.36,2.04,4.413,3.18,11.1,13.238
AIZ,S1,bear_low_vol,1,100.0,0.79,0.79,inf,0.0,11.0,inf
AIZ,S1,neutral_low_vol,2,50.0,-1.98,-0.99,0.168,2.38,2.0,0.238
AIZ,S1,bear_high_vol,7,57.14,4.56,0.651,1.764,4.08,8.4,4.667
AIZ,S1,bull_mid_vol,26,38.46,-0.91,-0.035,0.961,10.56,9.0,4.9
AIZ,S1,neutral_mid_vol,2,0.0,-5.14,-2.57,0.0,5.07,4.0,0.0
AIZ,S1,neutral_high_vol,5,60.0,-1.07,-0.214,0.75,3.82,4.2,1.677
AIZ,S2,bear_high_vol,19,47.37,34.29,1.805,2.71,9.15,5.8,11.814
AIZ,S2,bear_mid_vol,5,40.0,-0.41,-0.082,0.938,6.38,3.2,2.097
AIZ,S2,neutral_low_vol,1,100.0,7.33,7.33,inf,0.0,4.0,inf
AIZ,S2,bull_low_vol,48,54.17,0.53,0.011,1.009,22.25,6.6,6.993
AIZ,S2,neutral_high_vol,7,28.57,-15.01,-2.144,0.403,18.39,7.9,1.065
AIZ,S2,neutral_mid_vol,3,66.67,2.83,0.943,1.799,3.54,11.0,3.117
AIZ,S2,bull_mid_vol,19,57.89,16.06,0.845,2.255,6.92,6.6,9.828
AIZ,S2,bull_high_vol,8,75.0,9.9,1.238,3.335,2.81,5.8,9.433
AJG,S1,bear_high_vol,11,36.36,9.8,0.891,1.542,10.44,10.9,5.114
AJG,S1,bear_mid_vol,4,0.0,-7.4,-1.85,0.0,7.24,6.0,0.0
AJG,S1,bull_low_vol,51,35.29,-1.02,-0.02,0.977,17.37,8.3,6.981
AJG,S1,neutral_low_vol,5,40.0,0.89,0.178,1.3,1.6,5.6,2.906
AJG,S1,bull_mid_vol,21,52.38,31.81,1.515,4.018,3.92,11.4,18.413
AJG,S1,bull_high_vol,14,28.57,4.3,0.307,1.345,7.28,8.5,5.032
AJG,S1,neutral_high_vol,3,66.67,1.88,0.627,1.189,9.93,14.7,2.06
AJG,S1,neutral_mid_vol,1,0.0,-3.81,-3.81,0.0,3.81,2.0,0.0
AJG,S2,bull_low_vol,38,65.79,13.04,0.343,1.445,7.52,6.3,8.908
AJG,S2,bear_mid_vol,2,50.0,0.75,0.375,1.395,1.9,5.5,1.972
AJG,S2,neutral_high_vol,7,57.14,15.77,2.253,3.209,7.0,6.4,8.489
AJG,S2,bear_high_vol,16,56.25,20.45,1.278,2.404,9.6,4.4,9.614
AJG,S2,bull_mid_vol,17,94.12,42.9,2.524,27.646,1.61,7.5,113.987
AJG,S2,bull_high_vol,6,83.33,17.96,2.993,14.815,1.3,4.0,36.29
AJG,S2,neutral_mid_vol,2,50.0,-0.62,-0.31,0.69,2.0,10.0,0.976
AKAM,S1,bear_high_vol,9,22.22,-21.93,-2.437,0.022,20.07,6.0,0.067
AKAM,S1,bear_mid_vol,4,50.0,-6.01,-1.502,0.362,6.98,5.8,0.724
AKAM,S1,bull_low_vol,44,27.27,-31.9,-0.725,0.689,39.57,7.7,4.57
AKAM,S1,bull_high_vol,10,20.0,-14.01,-1.401,0.409,16.24,5.6,1.295
AKAM,S1,bear_low_vol,1,100.0,0.34,0.34,inf,0.0,13.0,inf
AKAM,S1,bull_mid_vol,25,48.0,16.54,0.662,1.45,12.49,9.1,7.251
AKAM,S1,neutral_high_vol,4,25.0,-9.84,-2.46,0.141,11.04,7.5,0.281
AKAM,S1,neutral_mid_vol,1,0.0,-6.1,-6.1,0.0,6.1,7.0,0.0
AKAM,S2,neutral_low_vol,7,42.86,0.67,0.096,1.053,8.59,4.9,2.785
AKAM,S2,bull_low_vol,64,50.0,-5.0,-0.078,0.954,39.86,6.0,7.63
AKAM,S2,bear_mid_vol,1,100.0,0.53,0.53,inf,0.0,4.0,inf
AKAM,S2,neutral_mid_vol,6,66.67,7.63,1.272,1.354,13.06,8.5,3.318
AKAM,S2,bear_high_vol,25,48.0,2.01,0.08,1.04,27.71,4.4,5.198
AKAM,S2,bull_mid_vol,24,70.83,44.79,1.866,2.836,9.52,7.2,13.892
AKAM,S2,bull_high_vol,7,85.71,12.05,1.721,3.51,4.8,4.6,9.288
AKAM,S2,neutral_high_vol,9,55.56,22.39,2.488,2.055,19.7,7.4,6.164
ALB,S1,bear_high_vol,9,33.33,9.53,1.059,1.279,13.38,11.7,3.838
ALB,S1,bull_low_vol,52,28.85,-36.27,-0.697,0.574,37.1,7.1,4.141
ALB,S1,neutral_mid_vol,6,33.33,5.52,0.92,1.281,9.98,8.5,3.138
ALB,S1,neutral_low_vol,1,100.0,7.38,7.38,inf,0.0,21.0,inf
ALB,S1,neutral_high_vol,6,33.33,-15.94,-2.657,0.17,15.31,6.3,0.416
ALB,S1,bull_mid_vol,19,36.84,-26.78,-1.409,0.498,35.81,7.9,2.172
ALB,S1,bull_high_vol,7,28.57,5.68,0.811,1.286,13.61,10.3,3.403
ALB,S2,bear_high_vol,19,42.11,-6.76,-0.356,0.903,26.19,6.9,3.937
ALB,S2,neutral_low_vol,2,50.0,3.6,1.8,1.923,3.9,5.0,2.72
ALB,S2,bull_low_vol,34,44.12,-19.74,-0.581,0.773,36.35,8.0,4.505
ALB,S2,bear_mid_vol,4,75.0,18.72,4.68,19.72,1.0,4.5,39.44
ALB,S2,neutral_mid_vol,5,40.0,-6.41,-1.282,0.597,10.36,6.8,1.336
ALB,S2,neutral_high_vol,12,41.67,-31.99,-2.666,0.457,36.11,5.2,1.582
ALB,S2,bull_mid_vol,22,77.27,36.44,1.656,2.151,20.83,7.4,10.091
ALB,S2,bull_high_vol,11,63.64,18.86,1.715,1.715,21.74,8.2,5.687
ALGN,S1,bear_mid_vol,2,100.0,76.06,38.03,inf,0.0,23.0,inf
ALGN,S1,bull_low_vol,50,26.0,-50.79,-1.016,0.597,49.53,7.7,4.218
ALGN,S1,neutral_mid_vol,5,40.0,-12.35,-2.47,0.168,14.08,6.8,0.375
ALGN,S1,neutral_low_vol,2,50.0,2.61,1.305,4.575,0.73,8.5,6.471
ALGN,S1,bear_high_vol,9,55.56,15.13,1.681,2.281,10.24,9.3,6.843
ALGN,S1,bull_mid_vol,12,33.33,4.91,0.409,1.151,19.43,10.3,3.988
ALGN,S1,bull_high_vol,12,33.33,16.27,1.356,1.564,9.55,10.1,5.416
ALGN,S2,bear_high_vol,19,57.89,-1.23,-0.065,0.984,43.29,6.4,4.291
ALGN,S2,bear_mid_vol,2,100.0,15.62,7.81,inf,0.0,5.0,inf
ALGN,S2,neutral_low_vol,1,100.0,10.15,10.15,inf,0.0,6.0,inf
ALGN,S2,bull_low_vol,41,53.66,36.7,0.895,1.456,23.8,6.0,9.322
ALGN,S2,bull_high_vol,10,50.0,-15.8,-1.58,0.623,35.52,6.8,1.972
ALGN,S2,neutral_high_vol,11,36.36,-22.35,-2.032,0.571,29.64,5.3,1.894
ALGN,S2,bull_mid_vol,27,44.44,16.79,0.622,1.276,20.71,6.2,6.629
ALGN,S2,neutral_mid_vol,3,33.33,-22.52,-7.507,0.338,31.24,12.0,0.586
ALK,S1,neutral_low_vol,1,100.0,23.48,23.48,inf,0.0,27.0,inf
ALK,S1,bull_low_vol,40,35.0,23.85,0.596,1.405,16.85,8.8,8.888
ALK,S1,bull_high_vol,12,33.33,-10.09,-0.841,0.659,16.67,7.8,2.284
ALK,S1,neutral_mid_vol,1,0.0,-3.37,-3.37,0.0,3.37,13.0,0.0
ALK,S1,bear_high_vol,7,71.43,13.99,1.999,4.284,4.22,10.6,11.334
ALK,S1,bull_mid_vol,22,45.45,14.67,0.667,1.578,11.66,9.5,7.399
ALK,S1,neutral_high_vol,5,40.0,-17.56,-3.512,0.226,20.27,6.6,0.506
ALK,S1,bear_mid_vol,2,50.0,5.86,2.93,2.534,3.82,10.5,3.584
ALK,S2,bear_high_vol,14,57.14,54.69,3.906,5.188,4.62,6.7,19.41
ALK,S2,bear_mid_vol,6,50.0,4.33,0.722,1.611,4.5,5.2,3.945
ALK,S2,bull_low_vol,43,41.86,-34.82,-0.81,0.646,46.51,7.4,4.235
ALK,S2,bear_low_vol,2,100.0,3.87,1.935,inf,0.0,3.5,inf
ALK,S2,bull_mid_vol,20,65.0,5.25,0.262,1.122,22.62,6.5,5.016
ALK,S2,neutral_mid_vol,7,57.14,-1.45,-0.207,0.928,17.31,5.6,2.455
ALK,S2,bull_high_vol,8,87.5,16.43,2.054,5.453,3.69,6.4,15.422
ALK,S2,neutral_high_vol,6,50.0,-10.67,-1.778,0.695,32.37,12.2,1.701
ALL,S1,bear_mid_vol,3,33.33,-11.84,-3.947,0.117,13.2,8.0,0.203
ALL,S1,bull_low_vol,47,48.94,19.76,0.42,1.522,9.04,9.5,10.433
ALL,S1,neutral_low_vol,3,66.67,3.09,1.03,inf,0.0,5.7,inf
ALL,S1,bear_high_vol,10,30.0,3.86,0.386,1.31,5.71,9.0,4.142
ALL,S1,neutral_mid_vol,3,66.67,-0.17,-0.057,0.895,1.62,7.0,1.55
ALL,S1,bull_mid_vol,16,68.75,17.68,1.105,2.364,10.32,11.0,9.457
ALL,S1,bull_high_vol,9,66.67,20.28,2.253,5.457,3.05,13.2,16.371
ALL,S1,neutral_high_vol,4,25.0,-5.9,-1.475,0.433,7.08,7.8,0.865
ALL,S2,bear_high_vol,16,50.0,7.15,0.447,1.234,17.66,5.9,4.935
ALL,S2,bear_mid_vol,5,60.0,3.84,0.768,2.16,3.3,5.8,4.83
ALL,S2,neutral_mid_vol,5,40.0,5.56,1.112,1.941,5.84,3.6,4.34
ALL,S2,bull_low_vol,47,53.19,3.26,0.069,1.05,29.58,5.5,7.195
ALL,S2,bull_high_vol,7,57.14,-3.33,-0.476,0.82,12.63,7.9,2.17
ALL,S2,neutral_high_vol,9,33.33,-13.32,-1.48,0.569,27.21,5.4,1.708
ALL,S2,neutral_low_vol,2,100.0,8.31,4.155,inf,0.0,3.0,inf
ALL,S2,bull_mid_vol,23,56.52,4.15,0.18,1.145,17.14,5.8,5.492
ALLE,S1,bull_mid_vol,21,23.81,-39.4,-1.876,0.099,33.36,6.0,0.452
ALLE,S1,bull_low_vol,30,43.33,5.19,0.173,1.154,10.8,7.9,6.322
ALLE,S1,bull_high_vol,11,27.27,-6.01,-0.546,0.662,14.37,8.9,2.196
ALLE,S1,neutral_high_vol,3,33.33,-5.98,-1.993,0.066,6.31,5.3,0.114
ALLE,S1,neutral_mid_vol,2,50.0,-0.5,-0.25,0.781,2.28,4.5,1.104
ALLE,S1,bear_high_vol,7,42.86,-2.48,-0.354,0.693,7.85,6.7,1.834
ALLE,S1,bear_mid_vol,2,0.0,-8.54,-4.27,0.0,8.36,3.0,0.0
ALLE,S2,bull_mid_vol,25,56.0,6.06,0.242,1.213,6.89,6.4,6.067
ALLE,S2,bull_low_vol,19,52.63,5.59,0.294,1.35,6.39,8.3,5.887
ALLE,S2,neutral_mid_vol,5,60.0,15.37,3.074,5.715,1.96,4.6,12.779
ALLE,S2,bull_high_vol,13,76.92,27.35,2.104,2.499,14.56,6.5,9.012
ALLE,S2,bear_high_vol,11,72.73,25.6,2.327,8.975,2.32,5.3,29.767
ALLE,S2,neutral_high_vol,7,71.43,7.03,1.004,1.475,13.68,6.4,3.902
ALLY,S1,bull_low_vol,25,28.0,-21.67,-0.867,0.483,23.06,8.6,2.413
ALLY,S1,bull_high_vol,12,25.0,-3.13,-0.261,0.891,19.23,8.8,3.087
ALLY,S1,bear_high_vol,3,66.67,4.95,1.65,3.45,2.02,6.3,5.976
ALLY,S1,bull_mid_vol,18,33.33,-22.44,-1.247,0.505,34.67,7.7,2.142
ALLY,S1,neutral_mid_vol,2,0.0,-2.48,-1.24,0.0,2.47,2.5,0.0
ALLY,S1,neutral_high_vol,2,50.0,-5.56,-2.78,0.229,7.21,6.0,0.324
ALLY,S1,bear_mid_vol,1,100.0,21.72,21.72,inf,0.0,21.0,inf
ALLY,S1,neutral_low_vol,1,100.0,2.21,2.21,inf,0.0,13.0,inf
ALLY,S2,bull_mid_vol,23,69.57,30.12,1.31,2.243,12.17,5.9,10.757
ALLY,S2,bull_low_vol,33,63.64,43.92,1.331,2.438,8.0,4.9,14.003
ALLY,S2,bull_high_vol,11,54.55,12.13,1.103,1.828,6.21,7.4,6.063
ALLY,S2,neutral_high_vol,9,22.22,-45.73,-5.081,0.099,41.84,5.9,0.297
ALLY,S2,bear_high_vol,15,80.0,45.06,3.004,5.704,8.01,6.4,22.09
ALLY,S2,neutral_mid_vol,4,75.0,26.02,6.505,12.513,2.26,6.2,25.027
ALLY,S2,bear_mid_vol,1,0.0,-7.69,-7.69,0.0,7.69,11.0,0.0
ALNY,S1,bear_mid_vol,3,33.33,27.98,9.327,4.246,8.49,13.7,7.354
ALNY,S1,bull_low_vol,34,32.35,23.81,0.7,1.269,28.5,8.5,7.401
ALNY,S1,bull_mid_vol,19,42.11,19.56,1.029,1.611,14.19,7.8,7.021
ALNY,S1,bear_high_vol,7,28.57,-6.25,-0.893,0.661,12.55,8.6,1.75
ALNY,S1,bull_high_vol,9,33.33,9.11,1.012,2.33,6.65,6.4,6.99
ALNY,S1,neutral_high_vol,6,33.33,-15.5,-2.583,0.359,22.22,6.8,0.879
ALNY,S1,neutral_mid_vol,2,50.0,-6.24,-3.12,0.382,10.09,8.5,0.54
ALNY,S2,bear_high_vol,20,40.0,-9.88,-0.494,0.848,28.64,5.2,3.794
ALNY,S2,bear_mid_vol,3,100.0,21.41,7.137,inf,0.0,7.0,inf
ALNY,S2,neutral_low_vol,3,100.0,22.78,7.593,inf,0.0,6.3,inf
ALNY,S2,bull_low_vol,65,36.92,-47.63,-0.733,0.746,60.26,5.6,6.015
ALNY,S2,neutral_mid_vol,4,75.0,9.37,2.343,9.292,1.13,5.8,18.584
ALNY,S2,bull_high_vol,13,69.23,33.02,2.54,2.744,9.53,5.7,9.895
ALNY,S2,neutral_high_vol,7,71.43,43.55,6.221,9.035,3.24,9.3,23.905
ALNY,S2,bull_mid_vol,34,44.12,-15.15,-0.446,0.844,39.52,6.4,4.919
ALSN,S1,bull_low_vol,26,46.15,38.44,1.478,2.08,11.73,11.1,10.606
ALSN,S1,bull_mid_vol,14,42.86,4.67,0.334,1.176,18.46,10.1,4.4
ALSN,S1,bull_high_vol,12,41.67,-6.36,-0.53,0.76,20.8,8.9,2.633
ALSN,S1,bear_high_vol,6,50.0,11.81,1.968,1.909,12.47,12.8,4.676
ALSN,S1,neutral_low_vol,1,100.0,1.48,1.48,inf,0.0,11.0,inf
ALSN,S1,neutral_mid_vol,2,50.0,4.25,2.125,4.32,1.28,9.0,6.11
ALSN,S1,neutral_high_vol,2,50.0,-2.44,-1.22,0.138,2.83,7.5,0.195
ALSN,S2,bull_low_vol,34,58.82,29.29,0.861,1.924,9.93,5.2,11.219
ALSN,S2,bull_mid_vol,31,58.06,25.07,0.809,1.774,15.25,4.7,9.88
ALSN,S2,bull_high_vol,10,60.0,10.7,1.07,2.206,7.84,5.7,6.977
ALSN,S2,bear_high_vol,12,66.67,19.2,1.6,2.85,4.5,7.1,9.872
ALSN,S2,bear_mid_vol,3,100.0,7.32,2.44,inf,0.0,5.3,inf
ALSN,S2,neutral_high_vol,8,50.0,-18.32,-2.29,0.238,20.15,5.9,0.673
ALSN,S2,neutral_mid_vol,9,33.33,-14.48,-1.609,0.321,19.31,4.0,0.963
AMAT,S1,bear_high_vol,8,75.0,24.95,3.119,13.23,1.13,10.9,37.421
